PLOT,EASTING,NORTHING,STRATUM,OLDPOOLNAME,POOL,YEAR
33002889,735705,4648343,IMP,13,13,1999
33002890,735958,4648594,IMP,13,13,1999
33002891,736064,4648129,IMP,13,13,1999
33002892,735893,4648102,IMP,13,13,1999
33002893,735903,4648057,IMP,13,13,1999
33002894,735302,4647903,IMP,13,13,1999
33002895,735307,4647857,IMP,13,13,1999
33002896,735403,4647748,IMP,13,13,1999
33002897,734811,4647952,IMP,13,13,1999
33002898,734807,4647297,IMP,13,13,1999
33002899,734557,4646709,IMP,13,13,1999
33002900,734658,4646340,IMP,13,13,1999
33002901,735353,4646342,IMP,13,13,1999
33002902,735604,4646351,IMP,13,13,1999
33002903,735712,4645941,IMP,13,13,1999
33002904,735746,4645468,IMP,13,13,1999
33002905,735790,4645088,IMP,13,13,1999
33002906,735854,4644663,IMP,13,13,1999
33002907,736026,4644587,IMP,13,13,1999
33002908,735953,4644536,IMP,13,13,1999
33002909,735742,4644593,IMP,13,13,1999
33002910,735459,4644497,IMP,13,13,1999
33002911,735558,4644839,IMP,13,13,1999
33002912,735212,4643996,IMP,13,13,1999
33002913,733946,4645662,IMP,13,13,1999
33002914,738611,4645255,BWC,13,13,1999
33002915,738558,4645197,BWC,13,13,1999
33002916,738814,4644747,BWC,13,13,1999
33002917,739096,4645049,BWC,13,13,1999
33002918,739411,4646954,BWC,13,13,1999
33002919,737816,4643293,IMP,13,13,1999
33002921,737457,4642899,IMP,13,13,1999
33002922,737307,4643411,IMP,13,13,1999
33002924,737257,4643512,IMP,13,13,1999
33002925,737322,4643636,IMP,13,13,1999
33002926,735912,4643345,MBC,13,13,1999
33002927,734564,4642500,IMP,13,13,1999
33002928,734603,4642552,IMP,13,13,1999
33002929,734409,4642602,IMP,13,13,1999
33002930,734310,4642904,IMP,13,13,1999
33002931,734061,4644240,IMP,13,13,1999
33002932,734003,4644557,IMP,13,13,1999
33002933,734259,4645250,IMP,13,13,1999
33002934,734159,4645311,IMP,13,13,1999
33002935,736249,4645448,MBC,13,13,1999
33002936,736160,4645392,MBC,13,13,1999
33002937,736359,4645002,IMP,13,13,1999
33002938,736555,4644635,IMP,13,13,1999
33002939,736410,4644399,MBC,13,13,1999
33002940,736569,4644446,IMP,13,13,1999
33002941,736862,4644351,IMP,13,13,1999
33002942,737114,4644339,IMP,13,13,1999
33002943,737858,4644747,IMP,13,13,1999
33002944,737414,4644598,IMP,13,13,1999
33002945,737500,4644397,IMP,13,13,1999
33002946,737355,4644253,IMP,13,13,1999
33002947,737261,4644101,IMP,13,13,1999
33002948,737114,4643848,IMP,13,13,1999
33002949,736461,4643948,MBC,13,13,1999
33002950,736611,4643344,IMP,13,13,1999
33002951,736662,4643233,IMP,13,13,1999
33002952,736704,4642800,IMP,13,13,1999
33002953,736414,4642753,IMP,13,13,1999
33002954,735711,4646534,MBC,13,13,1999
33002955,735501,4647033,MBC,13,13,1999
33002956,735402,4647044,MBC,13,13,1999
33002957,735716,4647302,SC,13,13,1999
33002958,735802,4646993,IMP,13,13,1999
33002959,736617,4646845,IMP,13,13,1999
33002960,736455,4646904,IMP,13,13,1999
33002961,736255,4647256,IMP,13,13,1999
33002962,736203,4647303,IMP,13,13,1999
33002963,736503,4647453,IMP,13,13,1999
33002964,737065,4647100,IMP,13,13,1999
33002965,737305,4647050,IMP,13,13,1999
33002966,737262,4647006,IMP,13,13,1999
33002967,737759,4646855,IMP,13,13,1999
33002968,738159,4647159,IMP,13,13,1999
33002969,738104,4646760,IMP,13,13,1999
33002970,737749,4646700,IMP,13,13,1999
33002971,737653,4646357,IMP,13,13,1999
33002972,737257,4646199,IMP,13,13,1999
33002973,737409,4646159,IMP,13,13,1999
33002974,737658,4646052,IMP,13,13,1999
33002975,737353,4645844,IMP,13,13,1999
33002976,737301,4645345,IMP,13,13,1999
33002977,737308,4645396,IMP,13,13,1999
33002978,737354,4645305,IMP,13,13,1999
33002979,737764,4645455,IMP,13,13,1999
33002980,738108,4645653,IMP,13,13,1999
33002981,735917,4646347,MBC,13,13,1999
33002982,736058,4646451,IMP,13,13,1999
33002983,736708,4646655,IMP,13,13,1999
33002984,736906,4646393,IMP,13,13,1999
33002985,736703,4646201,IMP,13,13,1999
33002986,736756,4646038,IMP,13,13,1999
33002987,736601,4646048,IMP,13,13,1999
33002988,736354,4645898,IMP,13,13,1999
33002989,736054,4645998,MBC,13,13,1999
33002990,735163,4645406,IMP,13,13,1999
33002991,735456,4645200,IMP,13,13,1999
33002992,735005,4645050,IMP,13,13,1999
33002993,735367,4643799,IMP,13,13,1999
33002994,735310,4643601,IMP,13,13,1999
33002995,735103,4643456,IMP,13,13,1999
33002996,735149,4643343,IMP,13,13,1999
33002997,734959,4643439,IMP,13,13,1999
33002998,734808,4642964,IMP,13,13,1999
33002999,734503,4642947,IMP,13,13,1999
33003000,734566,4643286,IMP,13,13,1999
33003001,734665,4643463,IMP,13,13,1999
33003002,734371,4643749,IMP,13,13,1999
33003003,734399,4643813,IMP,13,13,1999
33003004,734213,4643843,IMP,13,13,1999
33003005,734447,4644312,IMP,13,13,1999
33003006,734647,4644607,IMP,13,13,1999
33003007,734551,4644941,IMP,13,13,1999
33003008,734455,4645100,IMP,13,13,1999
33003009,734502,4645190,IMP,13,13,1999
33003010,734210,4645645,IMP,13,13,1999
33003011,734607,4645795,IMP,13,13,1999
33003012,734557,4646132,IMP,13,13,1999
33003013,734165,4647400,IMP,13,13,1999
33003014,738628,4657241,BWC,13,13,1999
33003261,713412,4681067,MBC,13,13,2000
33003262,713559,4680931,MBC,13,13,2000
33003263,713537,4680915,MBC,13,13,2000
33003264,714019,4680435,SC,13,13,2000
33003265,713280,4680690,MBC,13,13,2000
33003266,713669,4680204,MBC,13,13,2000
33003267,713580,4680055,SC,13,13,2000
33003268,713483,4680045,SC,13,13,2000
33003269,713614,4680002,SC,13,13,2000
33003270,713813,4679693,SC,13,13,2000
33003271,714239,4679099,SC,13,13,2000
33003272,714426,4679054,SC,13,13,2000
33003273,714346,4678868,SC,13,13,2000
33003274,714560,4678804,SC,13,13,2000
33003275,715358,4677792,SC,13,13,2000
33003276,715204,4679067,SC,13,13,2000
33003277,715553,4678639,SC,13,13,2000
33003278,715592,4678494,SC,13,13,2000
33003279,715594,4678352,SC,13,13,2000
33003280,716374,4676658,SC,13,13,2000
33003281,716421,4676859,MBC,13,13,2000
33003282,716786,4676823,MBC,13,13,2000
33003284,719110,4676349,SC,13,13,2000
33003285,719306,4676250,SC,13,13,2000
33003286,720460,4676014,BWC,13,13,2000
33003287,720318,4676257,BWC,13,13,2000
33003288,720163,4676198,BWC,13,13,2000
33003289,720000,4676646,BWC,13,13,2000
33003290,719507,4676904,BWC,13,13,2000
33003291,719568,4677001,BWC,13,13,2000
33003292,719000,4677603,BWC,13,13,2000
33003293,717816,4677273,BWC,13,13,2000
33003294,716285,4678503,BWC,13,13,2000
33003295,716047,4679071,BWC,13,13,2000
33003296,715948,4679263,BWC,13,13,2000
33003297,714314,4681134,BWC,13,13,2000
33003308,721329,4674559,SC,13,13,2000
33003309,724885,4673755,BWC,13,13,2000
33003310,724461,4673891,BWC,13,13,2000
33003311,724259,4673603,MBC,13,13,2000
33003312,723448,4674057,MBC,13,13,2000
33003313,723408,4674219,MBC,13,13,2000
33003314,723485,4674305,SC,13,13,2000
33003315,723006,4674589,MBC,13,13,2000
33003316,722866,4674393,MBC,13,13,2000
33003317,722409,4674658,MBC,13,13,2000
33003318,720305,4675301,MBC,13,13,2000
33003319,720122,4675559,MBC,13,13,2000
33003320,720167,4675596,MBC,13,13,2000
33003321,719762,4675489,MBC,13,13,2000
33003322,717985,4676091,MBC,13,13,2000
33003323,717818,4675995,SC,13,13,2000
33003324,717419,4676293,MBC,13,13,2000
33003325,717206,4676348,MBC,13,13,2000
33003326,717261,4676462,MBC,13,13,2000
33003327,730219,4670438,SC,13,13,2000
33003328,730163,4670251,SC,13,13,2000
33003329,730901,4668503,MBC,13,13,2000
33003330,731366,4668347,MBC,13,13,2000
33003331,732215,4668062,SC,13,13,2000
33003332,732561,4668006,SC,13,13,2000
33003333,732750,4668104,SC,13,13,2000
33003334,733867,4667142,MBC,13,13,2000
33003335,734621,4667128,SC,13,13,2000
33003336,734465,4664899,MBC,13,13,2000
33003337,734271,4664516,BWC,13,13,2000
33003338,733806,4663952,BWC,13,13,2000
33003339,734102,4663197,SC,13,13,2000
33003340,734058,4662696,SC,13,13,2000
33003341,734750,4662941,MBC,13,13,2000
33003342,733809,4661890,SC,13,13,2000
33003348,730683,4670703,MBC,13,13,2000
33003349,730569,4670950,SC,13,13,2000
33003350,730178,4671233,SC,13,13,2000
33003351,730079,4671407,SC,13,13,2000
33003352,729976,4671502,SC,13,13,2000
33003353,729865,4671516,SC,13,13,2000
33003354,729627,4671311,MBC,13,13,2000
33003355,729273,4671663,MBC,13,13,2000
33003356,729021,4672123,SC,13,13,2000
33003357,727863,4672645,SC,13,13,2000
33003358,727613,4672989,SC,13,13,2000
33003360,731906,4668752,BWC,13,13,2000
33003361,731814,4668950,BWC,13,13,2000
33003362,731518,4669303,BWC,13,13,2000
33003363,732212,4669100,BWC,13,13,2000
33003364,731368,4669495,BWC,13,13,2000
33003365,732471,4669136,BWC,13,13,2000
33003366,732930,4669951,BWC,13,13,2000
33003367,733446,4669436,BWC,13,13,2000
33003368,733260,4669233,BWC,13,13,2000
33003369,733173,4668953,BWC,13,13,2000
33003370,732968,4668894,BWC,13,13,2000
33003371,734357,4668505,BWC,13,13,2000
33003372,734561,4667853,BWC,13,13,2000
33003373,734395,4667844,BWC,13,13,2000
33003374,726009,4671309,BWC,13,13,2000
33003375,726403,4670903,BWC,13,13,2000
33003376,726058,4670161,BWC,13,13,2000
33003377,726408,4670294,BWC,13,13,2000
33003378,726600,4670254,BWC,13,13,2000
33003379,727175,4669962,BWC,13,13,2000
33003380,727461,4670343,BWC,13,13,2000
33003381,726949,4671002,BWC,13,13,2000
33003382,727253,4671105,BWC,13,13,2000
33003383,726659,4671250,BWC,13,13,2000
33003385,728113,4670099,SC,13,13,2000
33003386,729605,4669306,BWC,13,13,2000
33003388,729821,4669349,BWC,13,13,2000
33003389,729551,4669843,BWC,13,13,2000
33003390,729443,4669786,BWC,13,13,2000
33003391,729296,4670003,BWC,13,13,2000
33003392,728163,4670762,BWC,13,13,2000
33003393,728403,4671114,BWC,13,13,2000
33003394,729152,4670557,BWC,13,13,2000
33003395,729502,4670449,BWC,13,13,2000
33003396,729733,4670206,BWC,13,13,2000
33003399,734073,4668095,BWC,13,13,2000
33003400,733568,4669205,BWC,13,13,2000
33003401,733660,4668957,BWC,13,13,2000
33003402,733613,4668846,BWC,13,13,2000
33003404,733363,4668689,BWC,13,13,2000
33003405,733848,4668445,BWC,13,13,2000
33003406,733418,4668241,SC,13,13,2000
33003407,727669,4671080,SC,13,13,2000
33003408,727421,4671280,SC,13,13,2000
33003409,727058,4671985,SC,13,13,2000
33003410,733371,4662587,BWC,13,13,2000
33003412,733538,4665579,SC,13,13,2000
33003424,733815,4659948,BWC,13,13,2000
33003425,733752,4659892,BWC,13,13,2000
33003426,733500,4659941,BWC,13,13,2000
33003427,733534,4659695,BWC,13,13,2000
33003428,734054,4659896,SC,13,13,2000
33003429,734162,4660100,MBC,13,13,2000
33003431,732808,4663857,BWC,13,13,2000
33003432,732958,4663885,BWC,13,13,2000
33003433,732764,4664003,BWC,13,13,2000
33003434,733099,4664652,BWC,13,13,2000
33003435,733002,4665106,BWC,13,13,2000
33003436,732853,4664697,BWC,13,13,2000
33003437,732300,4664354,BWC,13,13,2000
33003438,732956,4663260,BWC,13,13,2000
33003439,733222,4663060,BWC,13,13,2000
33003440,732514,4662986,BWC,13,13,2000
33003441,732507,4662783,BWC,13,13,2000
33003442,732869,4662247,BWC,13,13,2000
33003443,733106,4662441,BWC,13,13,2000
33003444,734771,4660242,MBC,13,13,2000
33003445,734907,4660201,SC,13,13,2000
33003446,734992,4659737,SC,13,13,2000
33003447,735462,4658739,SC,13,13,2000
33003448,735269,4658605,SC,13,13,2000
33003449,735324,4658387,MBC,13,13,2000
33003450,735628,4657833,MBC,13,13,2000
33003451,735768,4657681,MBC,13,13,2000
33003452,734871,4658497,MBC,13,13,2000
33003453,734831,4658449,MBC,13,13,2000
33003454,734777,4658496,MBC,13,13,2000
33003455,734953,4662595,BWC,13,13,2000
33003456,734721,4661753,BWC,13,13,2000
33003457,735010,4661298,BWC,13,13,2000
33003458,734959,4660995,BWC,13,13,2000
33003459,736312,4657695,SC,13,13,2000
33003460,736497,4657585,SC,13,13,2000
33003462,736631,4656800,SC,13,13,2000
33003463,737054,4656755,BWC,13,13,2000
33003464,736321,4656698,SC,13,13,2000
33003465,736756,4656497,SC,13,13,2000
33003466,736310,4656356,MBC,13,13,2000
33003467,735952,4655908,MBC,13,13,2000
33003468,735513,4656355,BWC,13,13,2000
33003469,735515,4656483,BWC,13,13,2000
33003470,735266,4656706,BWC,13,13,2000
33003471,734951,4657247,SC,13,13,2000
33003472,734594,4657617,SC,13,13,2000
33003473,734504,4657758,SC,13,13,2000
33003474,734794,4657780,MBC,13,13,2000
33003475,734876,4657742,SC,13,13,2000
33003476,734256,4658551,SC,13,13,2000
33003477,734206,4658654,SC,13,13,2000
33003478,734103,4650297,IMP,13,13,2000
33003479,734204,4649499,IMP,13,13,2000
33003480,734304,4649700,IMP,13,13,2000
