"","Row.names","PLOT","EASTING","NORTHING","AQUATICAREA","STRATUM","OLDPOOLNAME","POOL","YEAR","y"
"7157","21368",33011148,737555,4655165,"P13_CFL_55","BWC",13,"13",2013,"1"
"7158","21369",33011149,737254,4655015,"P13_CFL_55","BWC",13,"13",2013,"1"
"7159","2137",31007467,536879,4937260,"P04_CFL_54","BWC",4,"U4",2005,"2"
"7160","21370",33011150,737606,4654821,"P13_CFL_40","BWC",13,"13",2013,"1"
"7161","21379",33011160,734856,4652072,"P13_CFL_20","BWC",13,"13",2013,"2"
"7162","21380",33011161,739405,4646460,"P13_CFL_3","BWC",13,"13",2013,"2"
"7163","21381",33011162,739351,4646314,"P13_CFL_3","BWC",13,"13",2013,"2"
"7164","21382",33011163,738607,4645572,"P13_CFL_2","BWC",13,"13",2013,"2"
"7165","21385",33011166,737656,4652664,"P13_CFL_23","IMP",13,"13",2013,"1"
"7166","21386",33011167,737554,4652560,"P13_CFL_23","IMP",13,"13",2013,"1"
"7167","21390",33011171,735907,4651416,"P13_CFL_14","IMP",13,"13",2013,"2"
"7168","21392",33011173,737254,4651362,"P13_CFL_16","IMP",13,"13",2013,"2"
"7169","21394",33011176,735405,4651068,"P13_TSC_27","IMP",13,"13",2013,"2"
"7170","21397",33011179,735308,4651019,"P13_TSC_27","IMP",13,"13",2013,"2"
"7171","214",31002173,579881,4916108,"P04_CFL_19","BWC",4,"L4",1998,"2"
"7172","21401",33011184,733904,4650862,"P13_CFL_6","IMP",13,"13",2013,"2"
"7173","21402",33011185,734007,4650866,"P13_CFL_6","IMP",13,"13",2013,"2"
"7174","21403",33011186,734548,4650762,"P13_CFL_6","IMP",13,"13",2013,"2"
"7175","21405",33011188,735310,4650670,"P13_CFL_9","IMP",13,"13",2013,"2"
"7176","21406",33011189,734206,4650618,"P13_CFL_6","IMP",13,"13",2013,"2"
"7177","21407",33011191,736609,4650621,"P13_CFL_10","IMP",13,"13",2013,"2"
"7178","21410",33011194,734507,4650520,"P13_CFL_6","IMP",13,"13",2013,"2"
"7179","21412",33011196,734305,4650413,"P13_CFL_6","IMP",13,"13",2013,"2"
"7180","21414",33011198,735161,4650367,"P13_TSC_27","IMP",13,"13",2013,"2"
"7181","21416",33011200,734806,4650312,"P13_CFL_6","IMP",13,"13",2013,"1"
"7182","21417",33011201,735262,4650323,"P13_CFL_9","IMP",13,"13",2013,"2"
"7183","21419",33011203,736508,4650116,"P13_CFL_200","IMP",13,"13",2013,"1"
"7184","21420",33011204,737607,4650063,"P13_CFL_200","IMP",13,"13",2013,"1"
"7185","21422",33011206,737303,4649917,"P13_CFL_200","IMP",13,"13",2013,"1"
"7186","21423",33011207,735910,4649865,"P13_SCB_44","IMP",13,"13",2013,"1"
"7187","21424",33011208,733657,4649816,"P13_CFL_6","IMP",13,"13",2013,"2"
"7188","21425",33011209,736558,4649764,"P13_CFL_200","IMP",13,"13",2013,"1"
"7189","21427",33011211,737809,4649611,"P13_CFL_200","IMP",13,"13",2013,"2"
"7190","21428",33011212,737706,4649519,"P13_CFL_200","IMP",13,"13",2013,"2"
"7191","21429",33011213,736212,4649514,"P13_CFL_200","IMP",13,"13",2013,"2"
"7192","21431",33011215,738709,4649417,"P13_CFL_200","IMP",13,"13",2013,"2"
"7193","21432",33011217,736007,4649420,"P13_CFL_200","IMP",13,"13",2013,"2"
"7194","21433",33011218,737361,4649366,"P13_CFL_200","IMP",13,"13",2013,"2"
"7195","21434",33011219,737507,4649373,"P13_CFL_200","IMP",13,"13",2013,"1"
"7196","21436",33011221,735863,4649321,"P13_CFL_200","IMP",13,"13",2013,"2"
"7197","21438",33011223,736007,4649267,"P13_CFL_200","IMP",13,"13",2013,"2"
"7198","21439",33011224,735496,4649065,"P13_CFL_199","IMP",13,"13",2013,"1"
"7199","21440",33011225,736060,4649071,"P13_CFL_200","IMP",13,"13",2013,"1"
"7200","21441",33011226,738707,4649019,"P13_CFL_200","IMP",13,"13",2013,"2"
"7201","21443",33011228,736351,4648972,"P13_CFL_200","IMP",13,"13",2013,"1"
"7202","21445",33011230,736254,4648863,"P13_CFL_200","IMP",13,"13",2013,"2"
"7203","21447",33011232,738062,4648818,"P13_CFL_200","IMP",13,"13",2013,"1"
"7204","21448",33011233,738656,4648817,"P13_CFL_200","IMP",13,"13",2013,"2"
"7205","21449",33011234,737756,4648770,"P13_CFL_200","IMP",13,"13",2013,"2"
"7206","21450",33011235,736703,4648617,"P13_CFL_200","IMP",13,"13",2013,"1"
"7207","21451",33011236,734455,4648466,"P13_CFL_6","IMP",13,"13",2013,"2"
"7208","21452",33011237,736255,4648476,"P13_CFL_200","IMP",13,"13",2013,"1"
"7209","21453",33011238,737804,4648414,"P13_CFL_200","IMP",13,"13",2013,"2"
"7210","21454",33011239,734157,4648418,"P13_CFL_6","IMP",13,"13",2013,"2"
"7211","21455",33011240,735452,4648360,"P13_CFL_199","IMP",13,"13",2013,"2"
"7212","21457",33011242,733851,4648264,"P13_CFL_198","IMP",13,"13",2013,"2"
"7213","21458",33011243,736062,4648169,"P13_CFL_200","IMP",13,"13",2013,"1"
"7214","21459",33011244,734009,4648121,"P13_CFL_198","IMP",13,"13",2013,"2"
"7215","21460",33011245,736606,4648115,"P13_CFL_200","IMP",13,"13",2013,"1"
"7216","21461",33011246,737608,4648063,"P13_CFL_200","IMP",13,"13",2013,"2"
"7217","21462",33011248,734111,4648019,"P13_CFL_198","IMP",13,"13",2013,"2"
"7218","21464",33011250,736754,4647822,"P13_CFL_200","IMP",13,"13",2013,"1"
"7219","21465",33011251,737411,4647761,"P13_CFL_200","IMP",13,"13",2013,"1"
"7220","21467",33011253,734457,4647669,"P13_CFL_198","IMP",13,"13",2013,"2"
"7221","21468",33011254,736057,4647520,"P13_CFL_200","IMP",13,"13",2013,"1"
"7222","21469",33011255,737812,4647516,"P13_CFL_200","IMP",13,"13",2013,"1"
"7223","2147",31007478,539429,4935605,"P04_CFL_72","BWC",4,"U4",2005,"2"
"7224","21470",33011256,737756,4647419,"P13_CFL_200","IMP",13,"13",2013,"1"
"7225","21473",33011259,736351,4647320,"P13_CFL_200","IMP",13,"13",2013,"1"
"7226","21474",33011260,733654,4647213,"P13_CFL_198","IMP",13,"13",2013,"2"
"7227","21475",33011261,733859,4647167,"P13_CFL_198","IMP",13,"13",2013,"2"
"7228","21477",33011263,735960,4647026,"P13_CFL_200","IMP",13,"13",2013,"2"
"7229","21478",33011264,738302,4646923,"P13_CFL_200","IMP",13,"13",2013,"2"
"7230","21479",33011265,733706,4646867,"P13_CFL_198","IMP",13,"13",2013,"2"
"7231","21482",33011268,738158,4646616,"P13_CFL_200","IMP",13,"13",2013,"2"
"7232","21483",33011269,737610,4646619,"P13_CFL_200","IMP",13,"13",2013,"1"
"7233","21485",33011271,737004,4646517,"P13_CFL_200","IMP",13,"13",2013,"2"
"7234","21486",33011272,738155,4646462,"P13_CFL_200","IMP",13,"13",2013,"2"
"7235","21488",33011274,736957,4646371,"P13_CFL_200","IMP",13,"13",2013,"1"
"7236","21489",33011275,734063,4646317,"P13_CFL_198","IMP",13,"13",2013,"1"
"7237","21490",33011276,733812,4646269,"P13_CFL_198","IMP",13,"13",2013,"1"
"7238","21491",33011277,736757,4646116,"P13_CFL_200","IMP",13,"13",2013,"1"
"7239","21493",33011279,737255,4645966,"P13_CFL_200","IMP",13,"13",2013,"1"
"7240","21494",33011280,737255,4645914,"P13_CFL_200","IMP",13,"13",2013,"1"
"7241","21498",33011284,737304,4645707,"P13_CFL_200","IMP",13,"13",2013,"1"
"7242","215",31002174,580328,4916110,"P04_CFL_19","BWC",4,"L4",1998,"1"
"7243","21500",33011286,737955,4645560,"P13_CFL_200","IMP",13,"13",2013,"2"
"7244","21501",33011287,736455,4645565,"P13_CFL_200","IMP",13,"13",2013,"1"
"7245","21502",33011288,736605,4645465,"P13_CFL_200","IMP",13,"13",2013,"1"
"7246","21503",33011289,735560,4645422,"P13_CFL_198","IMP",13,"13",2013,"1"
"7247","21504",33011290,735463,4645363,"P13_CFL_198","IMP",13,"13",2013,"1"
"7248","21505",33011291,734754,4645269,"P13_CFL_198","IMP",13,"13",2013,"1"
"7249","21508",33011294,738002,4645074,"P13_CFL_200","IMP",13,"13",2013,"2"
"7250","21510",33011296,738010,4645015,"P13_CFL_200","IMP",13,"13",2013,"2"
"7251","21511",33011297,733859,4645025,"P13_CFL_198","IMP",13,"13",2013,"1"
"7252","21514",33011300,737752,4645022,"P13_CFL_200","IMP",13,"13",2013,"2"
"7253","21515",33011301,735063,4644672,"P13_CFL_198","IMP",13,"13",2013,"1"
"7254","21523",33011309,734509,4644372,"P13_CFL_198","IMP",13,"13",2013,"1"
"7255","21524",33011310,737360,4644361,"P13_TSC_23","IMP",13,"13",2013,"1"
"7256","21526",33011312,734455,4644116,"P13_CFL_198","IMP",13,"13",2013,"1"
"7257","21527",33011313,735009,4644119,"P13_CFL_198","IMP",13,"13",2013,"1"
"7258","21528",33011314,737204,4644111,"P13_TSC_23","IMP",13,"13",2013,"1"
"7259","21530",33011317,737310,4644064,"P13_TSC_23","IMP",13,"13",2013,"2"
"7260","21532",33011319,737755,4643967,"P13_CFL_200","IMP",13,"13",2013,"2"
"7261","21534",33011321,737156,4643869,"P13_TSC_23","IMP",13,"13",2013,"2"
"7262","21537",33011324,737660,4643719,"P13_CFL_200","IMP",13,"13",2013,"2"
"7263","21539",33011326,735160,4643672,"P13_CFL_198","IMP",13,"13",2013,"1"
"7264","21541",33011328,735401,4643624,"P13_CFL_198","IMP",13,"13",2013,"1"
"7265","21543",33011330,734414,4643463,"P13_TSC_21","IMP",13,"13",2013,"1"
"7266","21544",33011331,736611,4643411,"P13_TSC_23","IMP",13,"13",2013,"2"
"7267","21545",33011332,737604,4643168,"P13_CFL_200","IMP",13,"13",2013,"2"
"7268","21546",33011333,734659,4642920,"P13_CFL_198","IMP",13,"13",2013,"1"
"7269","21547",33011334,736359,4642862,"P13_CFL_200","IMP",13,"13",2013,"2"
"7270","21550",33011337,736454,4642767,"P13_CFL_200","IMP",13,"13",2013,"2"
"7271","21551",33011338,734513,4642612,"P13_CFL_198","IMP",13,"13",2013,"2"
"7272","21594",33011406,734205,4660299,"P13_USCB_7","MBC",13,"13",2014,"1"
"7273","21598",33011410,734356,4658548,"P13_USCB_7","MBC",13,"13",2014,"1"
"7274","216",31002175,580339,4915754,"P04_CFL_19","BWC",4,"L4",1998,"2"
"7275","21616",33011428,736504,4652103,"P13_SCB_31","MBC",13,"13",2014,"2"
"7276","21623",33011435,735202,4648645,"P13_USCB_20","MBC",13,"13",2014,"2"
"7277","21624",33011436,735261,4648449,"P13_CFL_199","MBC",13,"13",2014,"2"
"7278","21625",33011437,735260,4648158,"P13_CFL_199","MBC",13,"13",2014,"1"
"7279","21658",33011470,732758,4668357,"P13_CFL_201","SC",13,"13",2014,"2"
"7280","21659",33011471,733555,4662445,"P13_TSC_47","SC",13,"13",2014,"1"
"7281","21675",33011488,736256,4653349,"P13_CFL_24","SC",13,"13",2014,"2"
"7282","21676",33011489,736103,4653100,"P13_CFL_24","SC",13,"13",2014,"1"
"7283","21692",33011505,727305,4671050,"P13_CFL_128","BWC",13,"13",2014,"2"
"7284","21694",33011507,726302,4670705,"P13_CFL_128","BWC",13,"13",2014,"2"
"7285","21695",33011508,728659,4670553,"P13_CFL_121","BWC",13,"13",2014,"2"
"7286","21696",33011509,725951,4670502,"P13_CFL_128","BWC",13,"13",2014,"2"
"7287","21697",33011510,727507,4670450,"P13_CFL_128","BWC",13,"13",2014,"2"
"7288","21698",33011511,729510,4670446,"P13_CFL_121","BWC",13,"13",2014,"2"
"7289","21699",33011512,727804,4670400,"P13_CFL_128","BWC",13,"13",2014,"2"
"7290","21700",33011514,725956,4670251,"P13_CFL_128","BWC",13,"13",2014,"2"
"7291","21701",33011515,729852,4670156,"P13_CFL_121","BWC",13,"13",2014,"2"
"7292","21703",33011517,729906,4670000,"P13_CFL_121","BWC",13,"13",2014,"2"
"7293","21704",33011518,729156,4669648,"P13_TSC_37","BWC",13,"13",2014,"2"
"7294","21705",33011519,733205,4669351,"P13_CFL_123","BWC",13,"13",2014,"2"
"7295","21706",33011520,732655,4669099,"P13_CFL_123","BWC",13,"13",2014,"2"
"7296","21712",33011526,734156,4668651,"P13_CFL_123","BWC",13,"13",2014,"2"
"7297","21717",33011532,733658,4664852,"","BWC",13,"13",2014,"2"
"7298","21718",33011533,733009,4664698,"P13_CFL_97","BWC",13,"13",2014,"2"
"7299","21719",33011535,732559,4664251,"P13_CFL_97","BWC",13,"13",2014,"2"
"7300","21720",33011536,733757,4664053,"P13_TSC_36","BWC",13,"13",2014,"2"
"7301","21721",33011537,733054,4663600,"P13_CFL_97","BWC",13,"13",2014,"2"
"7302","21722",33011538,732808,4663201,"P13_CFL_97","BWC",13,"13",2014,"2"
"7303","21724",33011540,732608,4662649,"P13_CFL_97","BWC",13,"13",2014,"2"
"7304","21725",33011541,733311,4662292,"P13_CFL_97","BWC",13,"13",2014,"2"
"7305","21727",33011544,734956,4661503,"P13_CFL_82","BWC",13,"13",2014,"2"
"7306","21728",33011545,735360,4661103,"P13_CFL_73","BWC",13,"13",2014,"2"
"7307","21729",33011546,737504,4660847,"P13_CFL_70","BWC",13,"13",2014,"2"
"7308","21732",33011549,737359,4660497,"P13_CFL_70","BWC",13,"13",2014,"2"
"7309","21733",33011550,737459,4660502,"P13_CFL_70","BWC",13,"13",2014,"2"
"7310","21734",33011551,737501,4660502,"P13_CFL_70","BWC",13,"13",2014,"2"
"7311","21735",33011552,735903,4660453,"P13_CFL_70","BWC",13,"13",2014,"2"
"7312","21736",33011553,736008,4660451,"P13_CFL_70","BWC",13,"13",2014,"2"
"7313","21738",33011555,737602,4660453,"P13_CFL_70","BWC",13,"13",2014,"2"
"7314","21740",33011557,737907,4660301,"P13_CFL_70","BWC",13,"13",2014,"2"
"7315","21741",33011558,738002,4660154,"P13_CFL_70","BWC",13,"13",2014,"2"
"7316","21742",33011559,736906,4660055,"P13_CFL_70","BWC",13,"13",2014,"2"
"7317","21743",33011560,736203,4659853,"P13_CFL_70","BWC",13,"13",2014,"2"
"7318","21744",33011561,737305,4659700,"P13_CFL_70","BWC",13,"13",2014,"2"
"7319","21745",33011562,737358,4659496,"P13_CFL_70","BWC",13,"13",2014,"2"
"7320","21746",33011563,737206,4659451,"P13_CFL_70","BWC",13,"13",2014,"2"
"7321","21747",33011564,737010,4659409,"P13_CFL_70","BWC",13,"13",2014,"2"
"7322","21748",33011565,736207,4659304,"P13_CFL_70","BWC",13,"13",2014,"2"
"7323","21749",33011566,738261,4659252,"P13_CFL_70","BWC",13,"13",2014,"2"
"7324","21750",33011567,734154,4659246,"P13_CFL_64","BWC",13,"13",2014,"2"
"7325","21751",33011568,737358,4659196,"P13_CFL_70","BWC",13,"13",2014,"2"
"7326","21752",33011569,738155,4659049,"P13_CFL_70","BWC",13,"13",2014,"2"
"7327","21754",33011571,737209,4658903,"P13_CFL_70","BWC",13,"13",2014,"2"
"7328","21755",33011572,738160,4658453,"P13_CFL_70","BWC",13,"13",2014,"2"
"7329","21756",33011573,737658,4658346,"P13_CFL_70","BWC",13,"13",2014,"2"
"7330","21757",33011574,738252,4658349,"P13_CFL_70","BWC",13,"13",2014,"2"
"7331","21758",33011575,737505,4658303,"P13_CFL_70","BWC",13,"13",2014,"2"
"7332","21759",33011576,736808,4658154,"P13_CFL_70","BWC",13,"13",2014,"2"
"7333","21760",33011577,737955,4658102,"P13_CFL_70","BWC",13,"13",2014,"2"
"7334","21761",33011578,736659,4657946,"P13_CFL_70","BWC",13,"13",2014,"2"
"7335","21762",33011579,737609,4657656,"P13_CFL_70","BWC",13,"13",2014,"2"
"7336","21763",33011580,737511,4657501,"P13_CFL_70","BWC",13,"13",2014,"2"
"7337","21764",33011581,737703,4657349,"P13_CFL_70","BWC",13,"13",2014,"2"
"7338","21765",33011582,737709,4657304,"P13_CFL_70","BWC",13,"13",2014,"2"
"7339","21766",33011583,737562,4657204,"P13_CFL_70","BWC",13,"13",2014,"2"
"7340","21767",33011584,737953,4657104,"P13_CFL_70","BWC",13,"13",2014,"2"
"7341","21768",33011585,738012,4657109,"P13_CFL_70","BWC",13,"13",2014,"2"
"7342","21769",33011586,738505,4656845,"P13_CFL_70","BWC",13,"13",2014,"2"
"7343","21770",33011587,735308,4656702,"P13_CFL_58","BWC",13,"13",2014,"2"
"7344","21771",33011588,737650,4656652,"P13_CFL_70","BWC",13,"13",2014,"2"
"7345","21772",33011589,737609,4656454,"P13_CFL_70","BWC",13,"13",2014,"2"
"7346","21773",33011590,737905,4656400,"P13_CFL_70","BWC",13,"13",2014,"2"
"7347","21774",33011591,737559,4656254,"P13_CFL_70","BWC",13,"13",2014,"2"
"7348","21775",33011592,737358,4655904,"P13_CFL_56","BWC",13,"13",2014,"2"
"7349","21777",33011594,737756,4655754,"P13_CFL_56","BWC",13,"13",2014,"2"
"7350","21787",33011604,737397,4653900,"P13_CFL_30","BWC",13,"13",2014,"1"
"7351","21788",33011605,737455,4653808,"P13_CFL_30","BWC",13,"13",2014,"2"
"7352","21790",33011607,735455,4652653,"P13_CFL_22","BWC",13,"13",2014,"1"
"7353","21791",33011608,735259,4652301,"P13_CFL_22","BWC",13,"13",2014,"2"
"7354","21793",33011610,739311,4647205,"P13_CFL_3","BWC",13,"13",2014,"2"
"7355","21794",33011611,739454,4646952,"P13_CFL_3","BWC",13,"13",2014,"2"
"7356","21795",33011612,739208,4645352,"P13_CFL_3","BWC",13,"13",2014,"2"
"7357","21796",33011613,739005,4645202,"P13_CFL_3","BWC",13,"13",2014,"2"
"7358","21801",33011619,736059,4651608,"P13_CFL_14","IMP",13,"13",2014,"2"
"7359","21809",33011628,738053,4651148,"P13_SC_2","IMP",13,"13",2014,"1"
"7360","21811",33011630,737110,4651010,"P13_CFL_10","IMP",13,"13",2014,"2"
"7361","21814",33011633,735311,4650802,"P13_CFL_9","IMP",13,"13",2014,"2"
"7362","21815",33011634,735452,4650799,"P13_CFL_9","IMP",13,"13",2014,"2"
"7363","21816",33011635,735811,4650807,"P13_CFL_14","IMP",13,"13",2014,"1"
"7364","21817",33011636,733856,4650752,"P13_CFL_6","IMP",13,"13",2014,"2"
"7365","21820",33011639,734309,4650697,"P13_CFL_6","IMP",13,"13",2014,"2"
"7366","21822",33011641,736707,4650501,"P13_CFL_200","IMP",13,"13",2014,"2"
"7367","21825",33011645,734807,4650303,"P13_CFL_6","IMP",13,"13",2014,"2"
"7368","21826",33011646,734104,4650247,"P13_CFL_6","IMP",13,"13",2014,"2"
"7369","21827",33011647,736402,4650253,"P13_CFL_200","IMP",13,"13",2014,"2"
"7370","21828",33011648,733706,4650150,"P13_CFL_6","IMP",13,"13",2014,"2"
"7371","2183",31007515,540333,4935864,"P04_CFL_72","BWC",4,"U4",2005,"2"
"7372","21830",33011650,733858,4650098,"P13_CFL_6","IMP",13,"13",2014,"2"
"7373","21831",33011651,733904,4650099,"P13_CFL_6","IMP",13,"13",2014,"2"
"7374","21832",33011652,734154,4650101,"P13_CFL_6","IMP",13,"13",2014,"2"
"7375","21833",33011653,737857,4650003,"P13_CFL_200","IMP",13,"13",2014,"1"
"7376","21834",33011654,736407,4649897,"P13_CFL_200","IMP",13,"13",2014,"1"
"7377","21835",33011655,733956,4649800,"P13_CFL_6","IMP",13,"13",2014,"2"
"7378","21836",33011656,734105,4649697,"P13_CFL_6","IMP",13,"13",2014,"2"
"7379","21837",33011657,738061,4649704,"P13_CFL_200","IMP",13,"13",2014,"1"
"7380","21838",33011658,737798,4649554,"P13_CFL_200","IMP",13,"13",2014,"1"
"7381","21840",33011660,737908,4649401,"P13_CFL_200","IMP",13,"13",2014,"1"
"7382","21842",33011662,733956,4649342,"P13_CFL_6","IMP",13,"13",2014,"2"
"7383","21843",33011663,737354,4649149,"P13_CFL_200","IMP",13,"13",2014,"1"
"7384","21844",33011664,737402,4649150,"P13_CFL_200","IMP",13,"13",2014,"1"
"7385","21846",33011666,735515,4648955,"P13_CFL_199","IMP",13,"13",2014,"1"
"7386","21847",33011667,736263,4648903,"P13_CFL_200","IMP",13,"13",2014,"1"
"7387","21852",33011672,737456,4648651,"P13_CFL_200","IMP",13,"13",2014,"1"
"7388","21853",33011673,735363,4648658,"P13_CFL_199","IMP",13,"13",2014,"2"
"7389","21854",33011674,735453,4648654,"P13_CFL_199","IMP",13,"13",2014,"1"
"7390","21855",33011675,736255,4648643,"P13_CFL_200","IMP",13,"13",2014,"1"
"7391","21857",33011677,735409,4648607,"P13_CFL_199","IMP",13,"13",2014,"1"
"7392","21858",33011678,735908,4648603,"P13_CFL_200","IMP",13,"13",2014,"1"
"7393","21859",33011679,737358,4648549,"P13_CFL_200","IMP",13,"13",2014,"1"
"7394","21860",33011680,736558,4648553,"P13_CFL_200","IMP",13,"13",2014,"1"
"7395","21861",33011681,737909,4648355,"P13_CFL_200","IMP",13,"13",2014,"1"
"7396","21862",33011682,734660,4648299,"P13_CFL_198","IMP",13,"13",2014,"1"
"7397","21863",33011683,736606,4648197,"P13_CFL_200","IMP",13,"13",2014,"1"
"7398","21864",33011684,734359,4648102,"P13_CFL_198","IMP",13,"13",2014,"2"
"7399","21865",33011685,737912,4648050,"P13_CFL_200","IMP",13,"13",2014,"1"
"7400","21866",33011686,734154,4647949,"P13_CFL_198","IMP",13,"13",2014,"2"
"7401","21867",33011687,736405,4647957,"P13_CFL_200","IMP",13,"13",2014,"1"
"7402","21868",33011688,736507,4647944,"P13_CFL_200","IMP",13,"13",2014,"1"
"7403","21869",33011689,736656,4647907,"P13_CFL_200","IMP",13,"13",2014,"1"
"7404","21870",33011690,736807,4647844,"P13_CFL_200","IMP",13,"13",2014,"1"
"7405","21871",33011691,733605,4647801,"P13_CFL_198","IMP",13,"13",2014,"2"
"7406","21872",33011692,734006,4647751,"P13_CFL_198","IMP",13,"13",2014,"2"
"7407","21874",33011694,735857,4647647,"P13_CFL_200","IMP",13,"13",2014,"1"
"7408","21875",33011695,734106,4647603,"P13_CFL_198","IMP",13,"13",2014,"2"
"7409","21876",33011696,735355,4647559,"P13_CFL_199","IMP",13,"13",2014,"1"
"7410","21877",33011697,734511,4647454,"P13_CFL_198","IMP",13,"13",2014,"2"
"7411","21878",33011698,737806,4647451,"P13_CFL_200","IMP",13,"13",2014,"1"
"7412","21879",33011699,738156,4647454,"P13_CFL_200","IMP",13,"13",2014,"1"
"7413","21880",33011700,734259,4647406,"P13_CFL_198","IMP",13,"13",2014,"2"
"7414","21881",33011701,734511,4647351,"P13_CFL_198","IMP",13,"13",2014,"2"
"7415","21883",33011703,735960,4647202,"P13_CFL_200","IMP",13,"13",2014,"2"
"7416","21884",33011704,736458,4647199,"P13_CFL_200","IMP",13,"13",2014,"1"
"7417","21885",33011705,738208,4647151,"P13_CFL_200","IMP",13,"13",2014,"2"
"7418","21886",33011706,734008,4647060,"P13_CFL_198","IMP",13,"13",2014,"2"
"7419","21888",33011708,736758,4647004,"P13_CFL_200","IMP",13,"13",2014,"1"
"7420","21889",33011709,737704,4646809,"P13_CFL_200","IMP",13,"13",2014,"1"
"7421","21890",33011710,738355,4646753,"P13_CFL_200","IMP",13,"13",2014,"2"
"7422","21891",33011711,736208,4646752,"P13_CFL_200","IMP",13,"13",2014,"1"
"7423","21892",33011712,736409,4646754,"P13_CFL_200","IMP",13,"13",2014,"1"
"7424","21893",33011713,738254,4646701,"P13_CFL_200","IMP",13,"13",2014,"2"
"7425","21896",33011716,738055,4646442,"P13_CFL_200","IMP",13,"13",2014,"1"
"7426","21899",33011719,736757,4646348,"P13_CFL_200","IMP",13,"13",2014,"1"
"7427","219",31002179,580385,4915546,"P04_CFL_19","BWC",4,"L4",1998,"2"
"7428","21901",33011721,736713,4646203,"P13_CFL_200","IMP",13,"13",2014,"1"
"7429","21909",33011729,737302,4645801,"P13_CFL_200","IMP",13,"13",2014,"1"
"7430","21912",33011732,736557,4645652,"P13_CFL_200","IMP",13,"13",2014,"1"
